is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,arrival_month,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,deposit_type_Non Refund,deposit_type_Refundable,reserverd/assigned,customer_type_Group,customer_type_Transient-Party,stays_nights
1,11.55908473890969,26.0,30,1,0,0,0,0,0,0,0,39.951842140729134,0,0,6,0,0,0,0,0,1,0,1,0,1,1
0,6.9104587321149324,16.0,18,1,0,0,0,0,0,2,0,22.39316059823832,1,0,4,1,0,0,0,0,0,0,1,0,1,7
0,8.109807709130141,43.0,20,3,0,0,0,0,0,3,0,41.676344145150516,0,1,10,1,0,0,0,0,0,0,1,0,1,4
1,10.632471855529161,19.0,7,2,0,0,0,0,0,0,0,20.217318161867702,0,1,5,1,0,0,0,0,0,0,1,0,1,7
1,2.0248233678056304,14.0,8,2,0,0,0,0,0,0,0,20.469977159880273,0,1,4,0,0,0,0,0,0,0,1,0,1,4
0,11.226219972156187,36.0,2,1,0,0,0,0,0,0,0,38.28760787746687,0,0,9,0,0,0,0,0,0,0,1,0,1,1
0,9.44485842510069,14.0,2,2,0,0,0,0,0,0,0,25.005740724564752,0,0,4,0,0,0,0,0,0,0,0,0,1,2
0,12.213973210524244,30.0,21,2,0,0,0,0,0,1,0,21.604365730750672,1,2,7,1,0,0,0,0,0,0,1,0,1,3
1,6.107910260081312,22.0,2,2,0,0,0,0,0,0,0,27.469771823436847,0,1,6,0,0,0,0,0,0,0,1,0,1,4
0,10.05735546550054,15.0,8,2,1,0,0,0,0,2,0,33.571291550049104,0,1,4,0,0,0,1,0,0,0,0,0,1,4
0,9.305818735561916,27.0,4,2,0,0,0,0,0,0,0,33.09989115267648,0,1,7,1,0,0,0,0,0,0,1,0,1,14
0,3.3959627154590866,13.0,21,2,0,0,0,0,0,0,0,15.48140017620833,0,1,3,1,0,0,0,0,0,0,1,0,1,3
0,0.7636625764984941,21.0,25,2,0,0,0,0,0,0,0,23.18891126858416,0,0,5,1,0,0,0,0,0,0,1,0,1,3
1,11.077350139720172,4.0,22,2,0,0,0,0,0,0,0,16.17953598813275,0,0,1,0,0,0,1,0,0,0,1,0,1,2
0,9.089574238337956,15.0,12,2,0,0,0,0,0,3,0,24.354105753745525,1,0,4,1,0,1,0,0,0,0,1,0,1,5
0,10.177493660540604,17.0,27,2,0,0,0,0,0,0,0,26.43748166424909,0,0,4,1,0,0,0,0,0,0,1,0,1,4
0,6.03268334781887,52.0,24,2,0,0,0,0,0,1,0,24.843754764068088,0,1,12,0,0,0,1,0,0,0,1,0,0,1
0,10.294940627889023,47.0,17,1,0,0,0,0,0,0,0,25.647750757703303,0,1,11,0,0,0,0,0,0,0,1,0,1,3
1,7.087841601766055,25.0,15,1,0,0,0,0,0,0,39,16.545086266913763,0,0,6,0,0,0,0,0,1,0,1,0,1,2
0,12.934477031654673,18.0,25,2,0,0,0,0,0,0,0,21.843871398882936,0,1,4,0,0,0,0,0,0,0,1,0,1,3
0,2.315973353614054,15.0,7,1,0,0,1,0,0,1,0,0.0,0,0,4,1,0,0,0,0,0,0,1,0,1,1
0,0.7636625764984941,52.0,23,2,0,0,0,0,0,0,0,32.94698912813696,0,2,12,1,0,0,0,0,0,0,1,0,1,4
0,6.4628627174982025,33.0,17,2,0,0,0,0,0,1,0,17.96461271296924,0,3,8,0,0,0,1,0,0,0,1,0,1,3
0,4.1594865588032786,28.0,5,2,0,0,0,0,0,1,0,24.55426929772292,0,0,7,1,0,1,0,0,0,0,1,0,0,14
0,10.087650379617832,10.0,4,2,1,0,0,0,0,1,0,23.000878754088127,0,1,3,0,0,0,0,0,0,0,1,0,1,2
0,8.459959101775212,10.0,8,2,0,0,0,0,0,0,0,25.20290776702052,0,1,3,0,0,0,0,0,0,0,1,0,1,5
0,14.138317341766834,43.0,18,1,0,0,0,0,0,0,0,21.902060397921627,0,0,10,0,0,0,0,0,0,0,1,0,1,4
0,15.456216729044003,11.0,6,2,0,0,0,0,0,1,0,23.000878754088127,0,1,3,0,0,0,0,0,0,0,0,0,1,3
0,6.970457367462108,21.0,20,2,0,0,0,0,0,0,98,30.776704698868762,0,0,5,0,0,0,0,0,0,0,1,0,1,1
0,8.238907629563789,26.0,1,2,0,0,0,0,0,0,0,0.0,1,1,7,1,0,0,0,0,0,0,1,0,1,7
0,14.737790609198319,30.0,24,2,0,0,0,0,0,0,0,19.44832844190907,0,0,7,1,0,0,0,0,0,0,1,0,1,4
0,10.294940627889023,31.0,2,3,0,0,0,0,0,0,0,29.47006118657013,0,0,8,0,0,0,0,0,0,0,1,0,1,2
1,8.33180234636346,20.0,8,2,0,0,0,1,0,0,0,34.51759773457548,0,0,5,0,0,1,0,0,1,0,1,0,1,2
0,10.820037674479927,38.0,12,2,1,0,0,0,0,0,0,18.39537962753741,0,0,9,1,0,0,0,0,0,0,1,0,1,2
0,1.282752385709444,47.0,19,3,0,0,0,0,0,1,0,42.959931505893344,0,2,11,0,0,0,0,0,0,0,0,0,1,3
1,6.253934127298853,25.0,12,3,1,0,0,0,0,0,0,27.639638450448885,0,0,6,1,0,0,0,0,0,0,1,0,1,7
1,9.71181072373372,46.0,7,2,0,0,0,0,0,0,0,30.91989115116681,0,0,11,0,0,0,0,0,1,0,1,0,1,3
1,10.409835540282382,20.0,17,2,0,0,0,0,0,0,0,24.843754764068088,0,1,5,1,0,0,0,0,0,0,1,0,1,4
1,11.442418974995977,17.0,27,2,0,0,0,0,0,0,0,33.09989115267648,0,0,4,0,0,0,0,0,0,0,1,0,1,3
0,6.724847870004536,39.0,20,2,0,0,0,0,0,0,0,31.771057014250076,0,0,9,0,0,0,0,0,0,0,1,0,1,5
0,9.375827834938667,47.0,18,1,0,0,0,0,0,1,87,27.977573934949945,0,0,11,0,0,0,0,0,0,0,0,0,1,3
0,7.876173920533882,26.0,22,2,0,0,0,0,0,0,0,22.81574966902209,0,0,6,0,0,0,1,0,0,0,1,0,1,2
0,3.018292010581023,9.0,2,1,0,0,0,0,0,0,0,19.44832844190907,0,0,3,0,0,0,0,0,0,0,0,0,1,1
1,7.729769037930299,35.0,26,2,0,0,0,1,0,0,0,22.0471488179928,0,0,8,0,0,0,0,0,1,0,1,0,1,2
0,8.196733127208274,3.0,21,2,1,0,0,0,0,1,0,15.244789368302396,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1,2.0248233678056304,41.0,5,1,0,0,0,0,0,0,0,34.45796806612205,0,0,10,0,0,0,0,0,1,0,1,0,1,4
0,3.2139835976219424,10.0,5,2,0,0,0,0,0,0,0,37.653554237930045,0,1,3,0,0,0,1,0,0,0,1,0,1,2
1,14.061466524680737,23.0,7,2,0,0,0,0,0,0,0,22.0471488179928,0,0,6,0,0,0,0,0,1,0,1,0,1,2
0,6.181637436713055,25.0,23,1,0,0,0,0,0,2,0,13.527095987715414,0,0,6,0,0,0,0,0,0,0,1,0,1,3
0,12.879081439508314,40.0,2,1,0,0,0,0,0,0,0,13.527095987715414,0,0,10,0,0,0,0,0,0,0,0,0,1,2
1,2.0248233678056304,41.0,8,2,0,0,0,0,0,0,0,23.391010963648846,0,0,10,0,0,0,0,0,0,0,1,0,1,4
0,8.208267263257056,11.0,11,2,0,0,0,0,0,0,0,16.408537308020794,0,0,3,0,0,0,1,0,0,0,1,0,1,2
0,8.210338364867743,15.0,10,2,0,0,0,0,0,0,0,22.0471488179928,0,0,4,0,0,0,0,0,0,0,1,0,1,4
1,9.198896229914515,1.0,5,2,0,0,0,0,0,0,0,19.44832844190907,0,1,1,0,0,0,0,0,0,0,1,0,1,5
1,6.4628627174982025,45.0,30,2,0,0,0,0,0,0,0,17.96461271296924,0,0,10,0,0,1,0,0,1,0,1,0,1,2
1,12.860507011131398,35.0,23,1,0,0,0,0,0,0,0,17.986288386932543,0,1,8,0,0,0,0,0,0,0,1,0,1,5
0,12.151646672139993,5.0,31,2,0,0,0,0,0,1,0,29.17512139568544,0,1,1,0,0,1,0,0,0,0,1,0,1,2
1,2.573793339064902,33.0,19,2,2,0,0,0,0,0,0,0.0,0,0,8,0,0,1,0,0,0,0,1,0,1,5
0,4.87325502833731,16.0,17,2,0,0,0,0,0,0,0,28.041514574046936,0,0,4,0,0,0,1,0,0,0,1,0,1,3
0,5.17783818809116,29.0,10,2,0,0,0,0,0,0,0,24.86178315297832,0,1,7,1,0,0,0,0,0,0,1,0,1,8
0,11.65074667622287,3.0,20,3,0,0,0,0,0,0,0,25.488122619992577,0,1,1,0,0,0,0,0,0,0,1,0,1,5
0,5.545178817378548,51.0,18,2,0,0,0,0,0,0,0,25.97585004442257,0,0,12,1,0,0,0,0,0,0,0,0,1,3
0,1.282752385709444,10.0,10,1,0,0,0,0,0,0,0,16.408537308020794,0,2,3,1,0,0,0,0,0,0,1,0,1,3
0,5.797226251319972,21.0,15,2,0,0,0,0,1,0,0,22.28392232410005,0,0,5,1,0,0,0,0,0,0,0,0,1,2
0,4.765045910119595,31.0,27,2,0,0,0,0,0,0,0,24.843754764068088,0,0,7,1,0,1,0,0,0,0,1,0,1,5
0,8.233884990244897,41.0,7,1,0,0,0,0,0,0,0,35.05158212918048,0,0,10,0,0,0,0,0,0,0,0,0,1,2
0,2.0248233678056304,37.0,9,1,0,0,0,0,0,0,0,13.779596998560567,0,2,9,0,0,0,0,0,0,0,1,0,0,2
1,11.026833829246652,10.0,9,2,0,0,0,0,0,0,0,43.22150699155557,0,1,3,1,0,0,0,0,0,0,1,0,1,3
0,3.3959627154590866,33.0,9,2,0,0,0,0,0,0,0,23.141985163639244,1,1,8,1,0,1,0,0,0,0,1,0,1,7
0,8.977720514103645,11.0,16,2,0,0,0,0,0,0,0,22.16282844165788,0,2,3,0,0,0,0,0,0,0,1,0,1,3
1,7.876173920533882,14.0,31,2,0,0,0,0,0,0,0,20.064860176133376,0,0,3,0,0,0,0,0,1,0,1,0,1,2
1,13.395323130545872,29.0,16,2,0,0,0,0,0,0,0,13.979785458149019,0,1,7,0,0,0,1,0,0,0,1,0,1,3
0,1.282752385709444,25.0,22,2,0,0,0,0,0,0,0,33.25238191829047,0,0,6,0,0,0,0,0,0,0,1,0,1,3
0,6.6609864750128445,4.0,23,2,0,0,0,0,0,0,0,22.356781715201922,0,1,1,1,0,0,0,0,0,0,0,0,1,2
0,7.971117359148871,5.0,28,1,0,0,0,0,0,0,0,18.137609411917214,0,0,1,0,0,0,0,0,0,0,1,0,1,2
1,0.7636625764984941,33.0,14,2,0,0,0,1,0,0,0,28.145657975556645,0,0,8,0,0,1,0,0,1,0,1,0,1,2
1,12.97113813803808,36.0,4,2,0,0,0,0,0,0,0,29.933578983678956,0,0,9,1,0,1,0,0,0,0,1,0,1,3
0,8.064057789223504,16.0,11,2,0,0,0,0,0,0,0,18.60864455473731,0,0,4,0,0,0,0,0,0,0,1,0,1,3
0,8.206356908951657,14.0,5,2,0,0,0,0,0,2,0,29.14224356881422,0,0,4,1,0,0,0,0,0,0,1,0,1,4
0,0.7636625764984941,32.0,10,2,1,0,0,0,0,0,0,14.522381622437155,0,2,8,0,0,0,0,0,0,0,1,0,1,3
0,11.718554789652629,35.0,27,1,0,0,0,0,0,1,0,22.849817240022855,0,1,8,0,0,0,1,0,0,0,1,0,1,1
0,8.225335835361763,29.0,14,2,0,0,0,0,0,0,0,23.000878754088127,0,1,7,1,0,0,0,0,0,0,0,0,1,4
0,6.6609864750128445,51.0,14,1,0,0,0,0,0,0,0,30.280508080917144,0,2,12,1,0,0,0,0,0,0,0,0,1,0
0,12.89760099698488,5.0,31,1,0,0,0,0,0,0,0,22.0471488179928,0,0,1,1,0,0,0,0,0,0,1,0,1,4
1,6.724847870004536,39.0,20,2,0,0,0,1,0,0,19,28.334896176300585,0,0,9,0,0,0,0,0,1,0,1,0,1,2
0,8.706047849989575,11.0,10,2,0,0,0,0,0,0,0,24.708301195268643,0,1,3,0,0,0,1,0,0,0,1,0,1,4
0,13.257031498135754,13.0,31,2,0,0,0,0,0,0,0,26.784127501731817,0,1,3,1,0,0,0,0,0,0,0,0,1,2
0,4.1594865588032786,48.0,26,2,0,0,0,0,0,0,0,30.60117089377733,0,0,11,1,0,0,0,0,0,0,1,0,1,0
0,7.876173920533882,35.0,25,2,0,0,0,0,0,0,0,22.849817240022855,0,1,8,0,0,0,0,0,0,0,1,0,1,3
0,13.679750060640902,33.0,14,3,0,0,0,0,0,0,0,21.46346312894729,0,1,8,1,0,0,0,0,0,0,1,0,1,7
0,2.315973353614054,29.0,15,3,0,0,0,0,0,1,0,22.00851194428141,0,0,7,0,0,0,0,0,0,0,1,0,1,2
1,13.133531194499787,13.0,31,2,0,0,0,0,0,0,0,16.894966036293447,0,1,3,1,0,0,0,0,0,0,1,0,1,2
0,13.44642797694843,17.0,25,2,0,0,0,0,0,0,0,26.66309757530682,0,2,4,0,0,1,0,0,0,0,1,0,1,3
1,8.017831661751078,8.0,19,3,0,0,0,0,0,1,0,32.747594981082514,0,1,2,1,0,1,0,0,0,0,0,0,1,5
0,12.397179498897572,33.0,19,2,0,0,0,0,0,0,0,29.957858992661134,0,3,8,0,0,1,0,0,0,0,1,0,1,7
0,13.968069446734,15.0,8,2,0,0,0,0,0,0,0,30.80855736023471,0,1,4,1,0,0,0,0,0,0,0,0,1,0
1,9.27043679550002,11.0,14,2,0,0,0,0,0,0,0,36.36621546261516,0,0,3,1,0,1,0,0,0,0,1,0,1,5
0,4.022299961174708,16.0,15,2,0,0,0,0,0,0,0,23.74785314578681,0,1,4,1,0,0,0,0,0,0,1,0,1,4
0,6.107910260081312,12.0,25,2,1,0,0,0,0,2,0,29.252299818087295,0,2,3,0,0,0,0,0,0,0,1,0,1,14
1,9.12628944367951,4.0,24,2,0,0,0,0,0,0,0,22.0471488179928,0,1,1,0,0,0,0,0,0,0,1,0,1,4
1,12.879081439508314,42.0,13,2,0,0,0,0,0,0,0,24.843754764068088,0,1,10,0,0,0,1,0,0,0,1,0,1,1
1,4.653034704465258,30.0,25,2,0,0,0,1,0,0,0,24.024510395119254,0,0,7,0,0,0,0,0,0,0,1,0,1,4
0,5.797226251319972,43.0,20,1,0,0,0,0,0,2,0,27.639638450448885,0,0,10,1,0,0,0,0,0,0,1,0,1,4
0,7.779121590690199,16.0,15,2,0,0,0,0,0,0,0,37.14890000050774,1,2,4,1,0,0,0,0,0,0,1,0,1,3
0,4.653034704465258,34.0,25,2,0,0,0,0,0,1,0,40.42607605249826,0,2,8,0,0,0,0,0,0,0,0,0,1,3
1,9.089574238337956,26.0,27,2,1,0,0,0,0,0,0,23.000878754088127,0,0,6,0,0,0,0,0,0,0,1,0,1,3
0,1.282752385709444,19.0,3,1,0,0,0,0,0,0,0,50.205817640451,0,0,5,1,0,0,0,0,0,0,0,0,1,1
0,7.779121590690199,7.0,11,1,0,0,0,0,0,0,0,30.20003376715995,0,0,2,1,0,0,0,0,0,0,0,0,1,1
0,5.877425467534249,32.0,6,2,0,0,0,0,0,0,0,36.0765072894795,1,2,8,0,0,0,0,0,0,0,0,0,1,3
0,14.138317341766834,9.0,26,2,1,0,0,0,0,1,0,17.747041214704467,0,1,2,0,0,1,0,0,0,0,0,0,1,6
0,8.238543413594481,40.0,30,2,0,0,0,0,0,0,0,15.244789368302396,0,0,9,1,0,1,0,0,0,0,1,0,1,3
1,7.421074665108145,44.0,27,2,0,0,0,0,0,0,0,22.0471488179928,0,0,10,0,0,0,0,0,0,0,1,0,1,2
0,7.367361831774401,18.0,5,2,0,0,0,0,0,0,0,25.647750757703303,0,1,5,1,0,1,0,0,0,0,1,0,1,3
0,11.052149196610875,33.0,16,2,1,0,0,0,0,0,0,21.069269950708595,0,2,8,0,0,0,0,0,0,0,1,0,1,2
0,8.258780505520509,50.0,5,2,0,0,0,0,0,0,0,11.953609114207554,0,1,12,0,0,0,1,0,0,0,1,0,1,4
0,11.201680591599345,29.0,17,2,2,0,0,0,0,0,0,44.515653082461,0,3,7,0,0,0,0,0,0,0,1,0,1,4
0,4.977955493193603,17.0,23,2,0,0,0,0,0,0,0,24.299351646227628,0,0,4,0,0,0,1,0,0,0,1,0,1,2
1,1.282752385709444,18.0,29,2,0,0,0,0,0,0,0,32.2924717551208,0,1,4,1,0,0,0,0,0,0,1,0,1,2
1,12.516319300984314,43.0,17,2,0,0,0,1,0,0,0,23.93249524277029,0,0,10,0,0,0,0,0,1,0,1,0,1,3
0,5.545178817378548,12.0,23,1,0,0,0,0,0,0,0,28.145657975556645,0,0,3,0,0,0,0,0,0,0,1,0,1,1
1,8.20362960823294,8.0,14,1,0,0,0,0,0,0,0,16.408537308020794,0,0,2,0,0,0,1,0,0,0,1,0,1,3
1,15.506673702364989,20.0,20,2,0,0,0,0,0,0,0,27.808903262552864,0,0,5,0,0,0,0,0,1,0,1,0,1,3
0,13.630448740834904,48.0,24,2,0,0,0,0,0,0,27,15.598956090909997,0,0,11,0,0,0,0,0,0,0,1,0,1,3
0,5.273456022148228,11.0,16,2,0,0,0,0,0,0,0,25.02370189748022,0,0,3,0,0,0,1,0,0,0,1,0,1,2
1,8.199924535064074,24.0,9,2,0,0,0,1,0,0,0,24.055749504796857,0,0,6,0,0,1,0,0,1,0,1,0,1,2
1,9.903165995034753,46.0,12,3,1,0,0,0,0,0,0,18.202244288168533,0,0,11,1,0,0,0,0,0,0,1,0,1,1
0,5.17783818809116,31.0,30,2,0,0,0,0,0,0,0,20.2679927385683,0,2,7,0,0,0,0,0,0,0,1,0,1,1
0,9.01529502978179,39.0,24,1,0,0,0,0,0,0,0,19.809293141925725,0,0,9,1,0,0,0,0,0,0,0,0,1,6
1,11.873777271950237,42.0,16,2,0,0,0,1,0,0,0,34.51759773457548,0,0,10,0,0,1,0,0,1,0,1,0,1,2
0,11.201680591599345,7.0,14,2,0,1,0,0,0,0,0,44.89957305138672,0,3,2,0,0,1,0,0,0,0,1,0,1,1
1,8.584635321633773,39.0,20,2,0,0,1,1,0,0,0,12.595780050797027,0,0,9,0,0,0,0,0,1,0,1,0,1,2
0,1.282752385709444,39.0,21,2,0,0,0,0,0,0,0,24.663055103713265,0,0,9,0,0,0,0,0,0,0,1,0,1,2
0,8.288269153183975,2.0,5,2,0,0,0,0,0,6,0,21.069269950708595,0,0,1,0,0,0,0,0,0,0,1,0,1,17
0,8.199924535064074,9.0,1,2,0,0,0,0,0,0,0,24.843754764068088,0,0,3,0,0,0,0,0,0,0,1,0,1,3
0,6.724847870004536,29.0,16,2,2,0,0,0,0,0,0,22.0471488179928,0,1,7,0,0,0,0,0,0,0,1,0,1,1
0,5.877425467534249,36.0,31,3,0,0,0,0,0,0,0,29.815252496806867,0,1,8,1,0,1,0,0,0,0,1,0,1,0
0,7.971117359148871,27.0,27,2,0,0,0,0,0,1,0,29.14224356881422,0,1,6,0,0,0,0,0,0,0,1,0,1,5
0,10.05735546550054,43.0,18,3,0,0,0,0,0,0,0,37.511801625291994,0,1,10,0,0,0,0,0,0,0,1,0,1,1
1,3.2139835976219424,18.0,28,2,1,0,0,0,0,1,0,46.50510816864996,0,1,4,0,0,0,0,0,0,0,0,0,1,2
0,8.288269153183975,9.0,3,1,0,0,0,0,0,0,0,31.911625935947846,0,0,3,0,0,0,0,0,0,0,1,0,1,1
0,6.181637436713055,25.0,18,1,0,0,0,0,0,0,0,44.38724457672144,0,0,6,0,0,0,0,0,0,0,1,0,1,3
1,6.9104587321149324,3.0,19,2,0,0,0,0,0,0,0,30.776704698868762,0,0,1,0,0,0,0,0,1,0,1,0,1,2
1,0.7636625764984941,28.0,10,2,0,0,0,0,0,0,0,22.0471488179928,0,0,7,1,0,0,0,0,0,0,1,0,1,3
0,5.715189317569032,19.0,2,2,0,0,0,0,0,0,0,30.119434619987146,0,1,5,0,0,0,0,0,0,0,1,0,1,2
1,11.177033826707248,44.0,26,2,0,0,0,0,0,0,0,19.44832844190907,0,0,10,1,0,1,0,0,0,0,1,0,1,7
0,12.934477031654673,16.0,11,2,0,0,1,0,2,0,0,28.313162730136003,0,1,4,1,0,0,0,0,0,0,1,0,1,1
1,12.785652753601966,25.0,18,3,1,0,0,0,0,0,0,26.2631721943794,0,0,6,1,0,0,0,0,0,0,1,0,1,11
0,7.5782200032074165,14.0,28,2,0,0,0,0,0,0,0,19.44832844190907,0,0,3,1,0,1,0,0,0,0,0,0,1,7
1,5.877425467534249,31.0,31,2,0,0,0,0,0,0,0,36.53939244489139,0,1,7,0,0,0,1,0,0,0,1,0,1,7
0,12.255168251847204,6.0,10,2,0,0,0,0,0,0,0,40.56174487897524,0,0,2,1,0,0,0,0,0,0,1,0,1,2
0,2.0248233678056304,23.0,3,2,0,0,0,0,0,0,0,17.96461271296924,0,0,6,1,0,0,0,0,0,0,1,0,1,1
0,4.87325502833731,42.0,11,1,0,0,0,0,0,0,0,26.9048424136975,0,0,10,0,0,0,0,0,0,0,1,0,1,2
1,8.706047849989575,19.0,13,2,2,0,0,0,0,0,0,31.205113314462263,0,3,5,0,0,0,0,0,0,0,1,0,1,2
1,4.290591775859791,13.0,27,2,0,0,0,0,0,0,0,19.44832844190907,0,0,3,0,0,0,0,0,0,0,1,0,1,3
0,10.323898426806696,1.0,5,2,0,0,0,0,0,0,0,20.429670999958702,0,1,1,0,0,0,0,0,0,0,1,0,1,4
0,9.903165995034753,13.0,20,2,0,0,0,0,0,0,0,28.313162730136003,0,1,3,0,0,0,0,0,0,0,1,0,1,5
0,8.288269153183975,10.0,10,2,0,0,0,0,0,0,0,32.17616559596011,1,2,3,1,0,0,0,0,0,0,1,0,1,2
1,12.003641940874516,53.0,31,3,0,0,0,0,0,0,0,24.708301195268643,0,0,12,0,0,0,0,0,0,0,1,0,1,2
0,3.5663160241779055,11.0,13,2,0,0,0,0,0,0,0,33.049479146765286,0,0,3,0,0,0,0,0,0,0,1,0,1,7
0,4.977955493193603,28.0,3,3,0,0,0,0,0,1,0,28.923055812066714,0,1,7,0,0,0,0,0,0,0,0,0,1,4
0,14.030478552610914,37.0,9,2,0,0,0,0,0,0,0,31.717858826176524,0,2,9,0,0,0,0,0,0,0,1,0,1,3
1,0.7636625764984941,41.0,9,2,0,0,0,1,0,0,0,18.39537962753741,0,0,10,1,1,0,0,0,1,0,1,0,1,3
0,7.62933458640779,28.0,12,2,0,0,0,0,0,2,0,20.064860176133376,1,1,7,1,0,0,0,0,0,0,1,0,1,0
0,6.970457367462108,41.0,8,2,0,0,0,0,0,0,0,25.470350634234688,0,0,10,0,0,0,0,0,0,0,1,0,1,3
1,5.17783818809116,29.0,17,1,0,0,0,0,0,0,0,16.861284374152664,0,0,7,0,0,0,0,0,0,0,1,0,1,6
0,3.5663160241779055,42.0,12,2,0,0,0,0,0,0,0,22.095390655733976,0,0,10,1,0,1,0,0,0,0,1,0,1,2
0,7.62933458640779,41.0,4,1,0,0,0,0,0,0,0,26.59379502694545,0,1,10,0,0,0,0,0,0,0,1,0,1,19
0,3.5663160241779055,15.0,4,2,0,0,0,0,0,0,0,24.11632378464683,0,1,4,0,0,0,0,0,0,0,1,0,1,5
1,9.679206447460121,23.0,8,1,0,0,0,0,0,0,0,25.73618617003546,0,0,6,1,0,1,0,0,1,0,1,0,1,5
0,10.820037674479927,9.0,28,2,2,0,0,0,0,0,0,24.843754764068088,0,1,2,1,0,0,0,0,0,0,1,0,1,3
1,1.282752385709444,3.0,15,2,0,0,0,0,0,0,0,18.60439277265864,0,0,1,0,0,0,1,0,0,0,1,0,1,3
1,10.409835540282382,31.0,1,3,0,0,0,0,0,0,0,24.206106696411837,0,0,8,0,0,0,0,0,0,0,1,0,1,3
0,9.162728476642787,18.0,6,2,0,0,0,0,0,0,0,29.67387599212008,0,1,5,0,0,0,0,0,0,0,1,0,1,3
1,10.087650379617832,32.0,3,2,0,0,0,0,0,0,0,25.647750757703303,0,0,8,1,0,1,0,0,0,0,1,0,1,2
0,13.257031498135754,26.0,22,1,0,0,0,0,0,0,0,19.613807139016714,0,0,6,0,0,0,0,0,0,0,1,0,1,1
1,12.594477788057292,20.0,12,2,0,0,0,0,0,0,0,0.0,0,0,5,1,0,0,0,0,0,0,1,0,1,4
1,2.315973353614054,2.0,13,2,0,0,0,0,0,0,0,33.09989115267648,0,1,1,1,0,0,0,0,0,0,1,0,1,2
0,11.55908473890969,52.0,23,2,0,0,0,0,0,1,0,26.28063313424919,1,1,12,1,0,1,0,0,0,0,1,0,1,4
1,2.0248233678056304,18.0,5,3,0,0,0,0,0,0,0,25.62295735662278,0,0,5,0,0,0,0,0,0,0,1,0,1,4
1,13.395323130545872,53.0,30,2,1,0,0,0,0,0,0,25.73618617003546,0,1,12,0,0,0,0,0,0,0,1,0,1,2
0,4.416220364504813,52.0,25,2,0,0,0,0,0,0,0,31.091207255426415,0,1,12,0,0,0,0,0,0,0,1,0,1,5
1,8.824392929897751,18.0,27,2,2,0,0,0,0,0,0,25.73618617003546,0,0,4,0,0,0,0,0,0,0,1,0,1,3
0,4.022299961174708,33.0,15,1,0,0,0,0,0,1,0,36.94161385337191,0,0,8,0,0,0,0,0,0,0,1,0,1,4
1,8.417638267363138,20.0,9,2,0,0,0,0,0,0,0,33.16093658500672,0,0,5,0,0,0,0,0,0,0,1,0,1,3
1,3.2139835976219424,40.0,1,2,0,0,0,0,0,0,0,19.65505345059297,0,0,10,0,0,0,0,0,0,0,1,0,1,3
1,0.7636625764984941,43.0,21,2,0,0,0,0,0,1,391,0.0,0,0,10,0,0,0,0,0,1,0,0,0,1,2
0,8.584635321633773,29.0,12,2,0,0,0,0,0,0,0,27.299295533687275,0,1,7,0,0,0,0,0,0,0,1,0,1,2
0,13.905071987185396,52.0,19,2,0,0,0,0,0,0,0,19.44832844190907,0,2,12,0,0,0,1,0,0,0,1,0,1,2
0,13.712413297137404,39.0,24,2,0,0,0,0,0,0,0,19.44832844190907,0,0,9,0,0,0,0,0,0,0,1,0,1,2
0,12.916066067723463,2.0,7,2,0,0,0,0,0,1,0,14.861918269339656,0,2,1,1,0,0,0,0,0,0,1,0,1,2
0,6.970457367462108,53.0,29,1,0,0,0,0,0,1,0,41.37022296144664,0,0,12,0,0,0,0,0,0,0,1,0,1,4
0,8.221881036958559,23.0,9,2,0,0,0,0,0,0,0,18.60864455473731,0,0,6,0,0,0,1,0,0,0,1,0,1,3
1,13.18675252373058,43.0,16,1,0,0,0,0,0,0,0,25.912534014081384,0,1,10,0,0,0,0,0,0,0,1,0,1,1
1,7.679845364193322,12.0,17,2,0,0,0,0,0,0,0,30.681031401466264,0,0,3,0,0,0,0,0,1,0,1,0,1,4
0,7.087841601766055,18.0,4,1,0,0,0,0,0,0,0,28.27970777482718,0,1,5,0,0,0,0,0,0,0,1,0,1,1
0,12.437151605554394,31.0,25,3,0,0,0,0,0,3,0,24.68115926057488,0,0,7,1,0,0,0,0,0,0,0,0,1,8
0,13.257031498135754,20.0,14,2,0,0,0,0,0,0,0,19.44832844190907,0,0,5,0,0,0,0,0,0,0,1,0,1,1
0,2.315973353614054,21.0,16,2,1,0,0,0,0,0,0,25.274385028875724,0,1,5,0,0,0,0,0,0,0,1,0,1,4
0,14.36376719809809,39.0,24,2,0,0,0,0,0,0,0,19.44832844190907,0,1,9,1,0,1,0,0,0,0,1,0,1,1
1,7.087841601766055,39.0,25,2,0,0,0,0,0,0,0,17.307336930310043,0,0,9,0,0,0,0,0,1,0,1,0,1,5
0,8.977720514103645,44.0,28,2,0,0,0,0,0,0,0,19.03110073311862,0,0,10,0,0,0,0,0,0,0,1,0,1,1
0,10.577670367452695,12.0,24,2,0,0,0,0,0,0,0,27.393133414675088,0,1,3,1,0,0,0,0,0,0,0,0,1,2
